,year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,self_made,wealth_status
2339,2024,4,2287,1.3,Mann,Roy,Roy Mann,1978-07-01,45.0,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],True,Increased
2340,2024,4,2287,1.3,Mansour,Youssef,Youssef Mansour,1945-05-21,78.0,Male,Egypt,Egypt,Cairo,Diversified,['Diversified'],True,Decreased
2341,2024,4,2287,1.3,Mao,Charlwin,Charlwin Mao,1962-01-01,65.68807678110004,Male,China,China,Shanghai,Fashion & Retail,['Fashion & Retail'],True,Remained Even
2342,2024,4,2287,1.3,Mathieson,Bruce,Bruce Mathieson,1944-02-14,80.0,Male,Australia,Australia,Gold Coast,Real Estate,['Real Estate'],True,Decreased
2343,2024,4,2287,1.3,Mikhalskiy,Alexander,Alexander Mikhalskiy,1959-06-10,64.0,Male,Russia,Switzerland,New York,Fashion & Retail,['Fashion & Retail'],True,Increased
2344,2024,4,2287,1.3,Molchanov,Andrei,Andrei Molchanov,1971-09-24,52.0,Male,Russia,Russia,Moscow,Construction & Engineering,['Construction & Engineering'],True,Increased
2345,2024,4,2287,1.3,Moller Nielsen,Martin,Martin Moller Nielsen,1964-08-01,59.0,Male,Denmark,Switzerland,Lugano,Logistics,['Logistics'],True,Remained Even
2346,2024,4,2287,1.3,Mommert,Ulrich,Ulrich Mommert & family,1941-01-11,83.0,Male,Austria,United States,New York,Automotive,['Automotive'],True,Increased
2347,2024,4,2287,1.3,Muthoot,George Alexander,George Alexander Muthoot,1955-09-16,68.0,Male,India,India,Ernakulam,Finance & Investments,['Finance & Investments'],False,Returned to List
2348,2024,4,2287,1.3,Muthoot,George Jacob,George Jacob Muthoot,1952-09-21,71.0,Male,India,India,Trivandrum,Finance & Investments,['Finance & Investments'],False,Returned to List
2349,2024,4,2287,1.3,Muthoot,George Thomas,George Thomas Muthoot,1950-12-25,73.0,Male,India,India,Kottayam,Finance & Investments,['Finance & Investments'],False,Returned to List
2350,2024,4,2287,1.3,Muthoot,Sara George,Sara George Muthoot,1960-04-22,63.0,Female,India,India,Delhi,Finance & Investments,['Finance & Investments'],False,Returned to List
2351,2024,4,2287,1.3,Müller Botelho,Ivan,Ivan Müller Botelho,1934-03-16,90.0,Male,Brazil,Brazil,"Cataguazes, MG",Energy,['Energy'],False,Increased
2352,2024,4,2287,1.3,Nahmad,Albert,Albert Nahmad,1940-10-15,83.0,Male,United States,United States,Coral Gables,Manufacturing,['Manufacturing'],True,Increased
2353,2024,4,2287,1.3,Najafi,Jahm,Jahm Najafi,1963-03-19,61.0,Male,United States,United States,Paradise Valley,Finance & Investments,['Finance & Investments'],True,Remained Even
2354,2024,4,2287,1.3,Nie,Tengyun,Nie Tengyun & family,1976-01-24,48.0,Male,China,China,Shanghai,Service,['Service'],True,Decreased
2355,2024,4,2287,1.3,Nursalim,Sjamsul,Sjamsul Nursalim,1942-01-19,82.0,Male,Indonesia,Singapore,Singapore,Automotive,['Automotive'],False,Increased
2356,2024,4,2287,1.3,Orlov,Vitaly,Vitaly Orlov,1965-01-01,59.0,Male,Russia,Russia,Murmansk,Food & Beverage,['Food & Beverage'],True,Increased
2357,2024,4,2287,1.3,Pan,Dong,Pan Dong,1965-01-01,59.0,Female,Canada,Hong Kong,Hong Kong,Fashion & Retail,['Fashion & Retail'],True,Decreased
2358,2024,4,2287,1.3,Peres,Jose Isaac,Jose Isaac Peres & family,1940-07-18,83.0,Male,Brazil,Brazil,Rio de Janeiro,Real Estate,['Real Estate'],True,Increased
2359,2024,4,2287,1.3,Persson,Markus,Markus Persson,1979-06-01,44.0,Male,Sweden,Sweden,Stockholm,Media & Entertainment,['Media & Entertainment'],True,Increased
2360,2024,4,2287,1.3,Peugeot,Robert,Robert Peugeot & family,1950-04-25,73.0,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],False,Increased
2361,2024,4,2287,1.3,Qiu,Minxiu,Qiu Minxiu,1945-09-17,78.0,Female,China,China,Shangyu,Technology,['Technology'],True,Decreased
2362,2024,4,2287,1.3,Qu,Miranda,Qu Miranda,1985-01-01,39.0,Female,China,China,Shanghai,Fashion & Retail,['Fashion & Retail'],True,Remained Even
2363,2024,4,2287,1.3,Razack,Irfan,Irfan Razack,1953-10-30,70.0,Male,India,India,Bangalore,Real Estate,['Real Estate'],False,Increased
2364,2024,4,2287,1.3,Razack,Noaman,Noaman Razack,1957-12-14,66.0,Male,India,India,Bangalore,Real Estate,['Real Estate'],False,Increased
2365,2024,4,2287,1.3,Razack,Rezwan,Rezwan Razack,1955-02-10,69.0,Male,India,India,Bangalore,Real Estate,['Real Estate'],False,Increased
2366,2024,4,2287,1.3,Saghian,Richard,Richard Saghian,1981-08-06,42.0,Male,United States,United States,Los Angeles,Fashion & Retail,['Fashion & Retail'],True,Decreased
2367,2024,4,2287,1.3,Saji,Nobutada,Nobutada Saji,1945-11-25,78.0,Male,Japan,Japan,Tokyo,Food & Beverage,['Food & Beverage'],False,Remained Even
2368,2024,4,2287,1.3,Shtengelov,Denis,Denis Shtengelov,1972-05-14,51.0,Male,Russia,Australia,Gold Coast,Food & Beverage,['Food & Beverage'],True,Remained Even
2369,2024,4,2287,1.3,Spencer,Michael,Michael Spencer,1955-05-30,68.0,Male,United Kingdom,United Kingdom,"London, Suffolk",Finance & Investments,['Finance & Investments'],True,Increased
2370,2024,4,2287,1.3,Steinberg,Joseph,Joseph Steinberg,1944-02-05,80.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Increased
2371,2024,4,2287,1.3,Steinhardt,Michael,Michael Steinhardt,1940-12-07,83.0,Male,United States,United States,Mount Kisco,Finance & Investments,['Finance & Investments'],True,Increased
2372,2024,4,2287,1.3,Stordalen,Petter,Petter Stordalen & family,1962-11-29,61.0,Male,Norway,Norway,Oslo,Service,['Service'],True,Increased
2373,2024,4,2287,1.3,Su,Lisa,Lisa Su,1969-11-07,54.0,Female,United States,United States,Austin,Technology,['Technology'],True,Increased
2374,2024,4,2287,1.3,Sugianto,Eddy,Eddy Sugianto,1946-02-11,78.0,Male,Indonesia,Indonesia,Jakarta,Metals & Mining,['Metals & Mining'],True,Increased
2375,2024,4,2287,1.3,Suh,Kyung-bae,Suh Kyung-bae,1963-01-14,61.0,Male,South Korea,South Korea,Seoul,Fashion & Retail,['Fashion & Retail'],False,Decreased
2376,2024,4,2287,1.3,Sun,Huaiqing,Sun Huaiqing & family,1969-10-02,54.0,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],True,Decreased
2377,2024,4,2287,1.3,Sutardja,Sehat,Sehat Sutardja,1961-07-09,62.0,Male,United States,United States,Las Vegas,Technology,['Technology'],True,Increased
2378,2024,4,2287,1.3,Tan,Min-Liang,Min-Liang Tan,1977-11-05,46.0,Male,Singapore,Singapore,Singapore,Media & Entertainment,['Media & Entertainment'],True,Increased
2379,2024,4,2287,1.3,Tarascio,Sam,Sam Tarascio,1944-07-22,79.0,Male,Australia,Australia,Melbourne,Real Estate,['Real Estate'],True,Increased
2380,2024,4,2287,1.3,Tisch,James,James Tisch,1953-01-15,71.0,Male,United States,United States,New York,Diversified,['Diversified'],False,Increased
2381,2024,4,2287,1.3,Tjiptodihardjo,Haryanto,Haryanto Tjiptodihardjo,1963-04-30,60.0,Male,Indonesia,Indonesia,Jakarta,Manufacturing,['Manufacturing'],False,Increased
2382,2024,4,2287,1.3,Tojner,Michael,Michael Tojner,1966-03-31,58.0,Male,Austria,Austria,Vienna,Manufacturing,['Manufacturing'],True,Decreased
2383,2024,4,2287,1.3,Trehan,Naresh,Naresh Trehan,1946-08-12,77.0,Male,India,India,Delhi,Healthcare,['Healthcare'],True,Increased
2384,2024,4,2287,1.3,van den Ende,Joop,Joop van den Ende,1942-02-23,82.0,Male,Netherlands,Netherlands,Baarn,Media & Entertainment,['Media & Entertainment'],True,Increased
2385,2024,4,2287,1.3,Viddayakorn,Pongsak,Pongsak Viddayakorn,1934-03-23,90.0,Male,Thailand,Thailand,Bangkok,Healthcare,['Healthcare'],True,Remained Even
2386,2024,4,2287,1.3,Voigt Schwartz,Eduardo,Eduardo Voigt Schwartz,1990-01-05,34.0,Male,Brazil,Brazil,Florianópolis,Manufacturing,['Manufacturing'],False,Increased
2387,2024,4,2287,1.3,Voigt Schwartz Gomes,Mariana,Mariana Voigt Schwartz Gomes,1986-01-01,38.0,Female,Brazil,Brazil,Florianópolis,Manufacturing,['Manufacturing'],False,Increased
2388,2024,4,2287,1.3,von Opel,Georg,Georg von Opel,1966-05-04,57.0,Male,Switzerland,United Kingdom,London,Finance & Investments,['Finance & Investments'],False,Decreased
2389,2024,4,2287,1.3,Wada,Shigefumi,Shigefumi Wada,1952-08-30,71.0,Male,Japan,Japan,Tokyo,Technology,['Technology'],True,Increased
2390,2024,4,2287,1.3,Wee,Ee Chao,Wee Ee Chao,1956-01-01,68.0,Male,Singapore,Singapore,Singapore,Finance & Investments,['Finance & Investments'],False,Increased
2391,2024,4,2287,1.3,Wee,Ee Lim,Wee Ee Lim,1962-01-01,62.0,Male,Singapore,Singapore,Singapore,Finance & Investments,['Finance & Investments'],False,Increased
2392,2024,4,2287,1.3,Wentz,Myron,Myron Wentz,1940-08-13,83.0,Male,St. Kitts and Nevis,Cayman Islands,Grand Cayman,Fashion & Retail,['Fashion & Retail'],True,Remained Even
2393,2024,4,2287,1.3,Wertheim,Drorit,Drorit Wertheim,1956-01-01,68.0,Female,Israel,Israel,Bnei Atarot,Food & Beverage,['Food & Beverage'],False,Increased
2394,2024,4,2287,1.3,Woods,Tiger,Tiger Woods,1975-12-30,48.0,Male,United States,United States,Jupiter Island,Sports,['Sports'],True,Increased
2395,2024,4,2287,1.3,Wortmann,Horst,Horst Wortmann & family,1941-05-08,82.0,Male,Germany,Germany,Detmold,Fashion & Retail,['Fashion & Retail'],True,Increased
2396,2024,4,2287,1.3,Wu,Chung-yi,Wu Chung-yi,1955-07-01,68.0,Male,Taiwan,Taiwan,Chang Hwa County,Manufacturing,['Manufacturing'],False,Increased
2397,2024,4,2287,1.3,Wu,Ingrid,Ingrid Wu,1962-01-01,65.68807678110004,Female,United States,United States,New York,Manufacturing,['Manufacturing'],True,Increased
2398,2024,4,2287,1.3,Wu,Xushun,Wu Xushun & family,1948-04-28,75.0,Male,China,China,Wuhu,Diversified,['Diversified'],True,Remained Even
2399,2024,4,2287,1.3,Wu,Yingming,Wu Yingming,1967-01-01,57.0,Male,China,China,Ningde,Energy,['Energy'],True,Decreased
2400,2024,4,2287,1.3,Xie,Juhua,Xie Juhua & family,1951-01-01,73.0,Female,China,China,Nanjing,Healthcare,['Healthcare'],False,Decreased
2401,2024,4,2287,1.3,Xu,Xudong,Xu Xudong & family,1970-03-01,54.0,Male,China,China,Ningbo,Automotive,['Automotive'],True,Decreased
2402,2024,4,2287,1.3,Yakunin,Vadim,Vadim Yakunin,1963-01-05,61.0,Male,Russia,Russia,Moscow,Healthcare,['Healthcare'],True,Increased
2403,2024,4,2287,1.3,Ye,Qiongjiu,Ye Qiongjiu,1954-10-14,69.0,Female,China,China,Hangzhou,Technology,['Technology'],True,Increased
2404,2024,4,2287,1.3,Yi,Xianzhong,Yi Xianzhong & family,1959-05-01,64.0,Male,China,China,Guangzhou,Healthcare,['Healthcare'],True,Increased
2405,2024,4,2287,1.3,Yu,Peidi,Yu Peidi,1960-01-01,64.0,Male,Hong Kong,China,Shanghai,Real Estate,['Real Estate'],True,Decreased
2406,2024,4,2287,1.3,Zhang,Wenzhong,Zhang Wenzhong,1962-01-01,62.0,Male,China,China,Beijing,Fashion & Retail,['Fashion & Retail'],True,Decreased
2407,2024,4,2287,1.3,Zhang,Yin,Zhang Yin,1957-02-01,67.0,Female,China,China,Dongguan,Manufacturing,['Manufacturing'],True,Increased
2408,2024,4,2287,1.3,Zhou,Chengjian,Zhou Chengjian,1965-04-30,58.0,Male,China,China,Shanghai,Fashion & Retail,['Fashion & Retail'],True,Decreased
2409,2024,4,2410,1.2,Agarwal,Shivratan,Shivratan Agarwal,1951-05-04,72.0,Male,India,India,Bikaner,Food & Beverage,['Food & Beverage'],True,Increased
2410,2024,4,2410,1.2,Alves de Queiroz Filho,Joao,Joao Alves de Queiroz Filho,1953-01-01,71.0,Male,Brazil,Brazil,São Paulo,Diversified,['Diversified'],True,Remained Even
2411,2024,4,2410,1.2,Austin,Nigel,Nigel Austin,1970-09-25,53.0,Male,Australia,Australia,Melbourne,Fashion & Retail,['Fashion & Retail'],True,Decreased
2412,2024,4,2410,1.2,Avdeev,Roman,Roman Avdeev,1967-07-17,56.0,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],True,Decreased
2413,2024,4,2410,1.2,Awata,Takaya,Takaya Awata,1961-10-28,62.0,Male,Japan,Japan,Tokyo,Food & Beverage,['Food & Beverage'],True,Increased
2414,2024,4,2410,1.2,Aydinlar,Mehmet,Mehmet Aydinlar,1956-07-27,67.0,Male,Turkey,Turkey,Istanbul,Healthcare,['Healthcare'],True,Remained Even
2415,2024,4,2410,1.2,Bangur,Krishna Kumar,Krishna Kumar Bangur,1960-07-02,63.0,Male,India,India,Kolkata,Manufacturing,['Manufacturing'],False,Returned to List
2416,2024,4,2410,1.2,Banon,Shay,Shay Banon,1977-11-01,46.0,Male,Israel,United States,Palo Alto,Technology,['Technology'],True,Returned to List
2417,2024,4,2410,1.2,Bansal,Sachin,Sachin Bansal,1981-08-05,42.0,Male,India,India,Bangalore,Fashion & Retail,['Fashion & Retail'],True,Decreased
2418,2024,4,2410,1.2,Bayraktar,Selcuk,Selcuk Bayraktar,1979-10-07,44.0,Male,Turkey,Turkey,Istanbul,Technology,['Technology'],False,Increased
2419,2024,4,2410,1.2,Berlusconi,Barbara,Barbara Berlusconi,1984-07-30,39.0,Female,Italy,Italy,Milan,Media & Entertainment,['Media & Entertainment'],False,Increased
2420,2024,4,2410,1.2,Berlusconi,Eleonora,Eleonora Berlusconi,1986-05-07,37.0,Female,Italy,Italy,Macherio,Media & Entertainment,['Media & Entertainment'],False,Increased
2421,2024,4,2410,1.2,Berlusconi,Luigi,Luigi Berlusconi,1988-09-27,35.0,Male,Italy,Italy,Macherio,Media & Entertainment,['Media & Entertainment'],False,Increased
2422,2024,4,2410,1.2,Bhatia,Kapil,Kapil Bhatia,1932-06-01,91.0,Male,India,India,Delhi,Service,['Service'],True,Increased
2423,2024,4,2410,1.2,Boluda Fos,Vicente,Vicente Boluda Fos,1955-03-31,69.0,Male,Spain,Spain,Madrid,Logistics,['Logistics'],False,Increased
2424,2024,4,2410,1.2,Boyko,Oleg,Oleg Boyko,1964-09-28,59.0,Male,Russia,Switzerland,Lipperswil,Diversified,['Diversified'],True,Increased
2425,2024,4,2410,1.2,Cao,Ji,Cao Ji,1952-01-01,72.0,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],True,Decreased
2426,2024,4,2410,1.2,Chen,Huxiong,Chen Huxiong,1970-07-01,53.0,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],True,Decreased
2427,2024,4,2410,1.2,Chen,Tony,Tony Chen,1949-07-01,74.0,Male,Taiwan,Taiwan,Taichung,Technology,['Technology'],True,Increased
2428,2024,4,2410,1.2,Chen,Xueli,Chen Xueli,1951-10-01,72.0,Male,China,China,Weihai,Healthcare,['Healthcare'],True,Decreased
2429,2024,4,2410,1.2,Chen,Zhisong,Chen Zhisong,1966-01-07,58.0,Male,China,China,Xiamen,Technology,['Technology'],True,Decreased
2430,2024,4,2410,1.2,Chung,Mong-joon,Chung Mong-joon,1951-10-17,72.0,Male,South Korea,South Korea,Seoul,Manufacturing,['Manufacturing'],False,Returned to List
2431,2024,4,2410,1.2,Chung,Yong-jin,Chung Yong-jin,1968-09-19,55.0,Male,South Korea,South Korea,Seoul,Fashion & Retail,['Fashion & Retail'],False,Remained Even
2432,2024,4,2410,1.2,Co,Lucio,Lucio Co,1954-09-14,69.0,Male,Philippines,Philippines,Manila,Fashion & Retail,['Fashion & Retail'],True,Increased
2433,2024,4,2410,1.2,Dageville,Benoit,Benoit Dageville,1966-06-29,57.0,Male,United States,United States,San Carlos,Technology,['Technology'],True,Increased
2434,2024,4,2410,1.2,Dangi,Alpana,Alpana Dangi,1972-10-29,51.0,Female,India,India,Mumbai,Finance & Investments,['Finance & Investments'],False,Increased
2435,2024,4,2410,1.2,Dias Branco,Maria Consuelo,Maria Consuelo Dias Branco,1934-10-23,89.0,Female,Brazil,Brazil,Eusébio,Food & Beverage,['Food & Beverage'],False,Increased
2436,2024,4,2410,1.2,Dixon,Mark,Mark Dixon,1959-11-02,64.0,Male,United Kingdom,Monaco,Monaco,Real Estate,['Real Estate'],True,Increased
2437,2024,4,2410,1.2,Doepfner,Mathias,Mathias Doepfner,1963-01-15,61.0,Male,Germany,Germany,Potsdam,Media & Entertainment,['Media & Entertainment'],False,Remained Even
2438,2024,4,2410,1.2,Dogan,Aydin,Aydin Dogan,1936-04-15,87.0,Male,Turkey,Turkey,Istanbul,Media & Entertainment,['Media & Entertainment'],True,Decreased
2439,2024,4,2410,1.2,Eliahu,Shlomo,Shlomo Eliahu,1936-01-18,88.0,Male,Israel,Israel,Tel Aviv,Finance & Investments,['Finance & Investments'],True,Increased
2440,2024,4,2410,1.2,Ellison,Chris,Chris Ellison,1957-06-26,66.0,Male,Australia,Australia,Perth,Metals & Mining,['Metals & Mining'],True,Decreased
2441,2024,4,2410,1.2,Escarrer,Gabriel,Gabriel Escarrer & family,1935-03-02,89.0,Male,Spain,Spain,Palma de Majorca,Service,['Service'],True,Increased
2442,2024,4,2410,1.2,Fairbank,Richard,Richard Fairbank,1950-09-01,73.0,Male,United States,United States,McLean,Finance & Investments,['Finance & Investments'],True,Returned to List
2443,2024,4,2410,1.2,Fang,Andy,Andy Fang,1992-06-21,31.0,Male,United States,United States,Monte Vista,Technology,['Technology'],True,Returned to List
2444,2024,4,2410,1.2,Fangiono,Wirastuty,Wirastuty Fangiono,1973-01-01,51.0,Female,Indonesia,Indonesia,Pekanbaru,Manufacturing,['Manufacturing'],False,Increased
2445,2024,4,2410,1.2,Fink,Larry,Larry Fink,1952-11-02,71.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Returned to List
2446,2024,4,2410,1.2,Flowers,J. Christopher,J. Christopher Flowers,1957-10-27,66.0,Male,United States,United States,Palm Beach,Finance & Investments,['Finance & Investments'],True,Decreased
2447,2024,4,2410,1.2,Frias,Maria,Maria Frias,1962-01-01,65.68807678110004,Female,Brazil,Brazil,Sao Paulo,Media & Entertainment,['Media & Entertainment'],False,Increased
2448,2024,4,2410,1.2,Friese,Donald,Donald Friese,1940-10-03,83.0,Male,United States,United States,Los Angeles,Manufacturing,['Manufacturing'],True,Increased
2449,2024,4,2410,1.2,Gan,Zhongru,Gan Zhongru,1948-07-01,75.0,Male,China,China,Beijing,Healthcare,['Healthcare'],True,Increased
2450,2024,4,2410,1.2,Golubkov,Pavel,Pavel Golubkov,1976-03-13,48.0,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],True,Increased
2451,2024,4,2410,1.2,Green,Cristina,Cristina Green,1949-08-01,74.0,Female,United Kingdom,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],True,Increased
2452,2024,4,2410,1.2,Green,Philip,Philip Green,1952-03-15,72.0,Male,United Kingdom,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],True,Increased
2453,2024,4,2410,1.2,Gutseriev,Said,Said Gutseriev,1988-04-18,35.0,Male,Russia,Russia,Moscow,Energy,['Energy'],False,Increased
2454,2024,4,2410,1.2,Haji-Ioannou,Stelios,Stelios Haji-Ioannou,1967-02-14,57.0,Male,Cyprus,Monaco,Monte Carlo,Service,['Service'],False,Increased
2455,2024,4,2410,1.2,Hariri,Fahed,Fahed Hariri,1980-12-29,43.0,Male,Lebanon,United Kingdom,London,Construction & Engineering,['Construction & Engineering'],False,Remained Even
2456,2024,4,2410,1.2,Harp Helu,Alfredo,Alfredo Harp Helu & family,1944-03-11,80.0,Male,Mexico,Mexico,Mexico City,Finance & Investments,['Finance & Investments'],True,Decreased
2457,2024,4,2410,1.2,Headington,Timothy,Timothy Headington,1950-04-24,73.0,Male,United States,United States,Dallas,Energy,['Energy'],False,Decreased
2458,2024,4,2410,1.2,Holding,Frank,Frank Holding,1961-07-01,62.0,Male,United States,United States,Raleigh,Finance & Investments,['Finance & Investments'],False,Increased
2459,2024,4,2410,1.2,Ishibashi,Hiroshi,Hiroshi Ishibashi,1946-08-01,77.0,Male,Japan,Japan,Tokyo,Automotive,['Automotive'],False,Increased
2460,2024,4,2410,1.2,Jain,Ankur,Ankur Jain,1990-02-10,34.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Increased
2461,2024,4,2410,1.2,Jain,Naresh ,Naresh Jain,1935-02-11,89.0,Male,India,India,Mumbai,Automotive,['Automotive'],True,Increased
2462,2024,4,2410,1.2,James,LeBron,LeBron James,1984-12-30,39.0,Male,United States,United States,Los Angeles,Sports,['Sports'],True,Increased
2463,2024,4,2410,1.2,Jiang,Jinhua,Jiang Jinhua,1961-01-01,63.0,Female,China,China,Jiaxing,Manufacturing,['Manufacturing'],True,Increased
2464,2024,4,2410,1.2,Johnson,Magic,Magic Johnson,1959-08-14,64.0,Male,United States,United States,New York,Diversified,['Diversified'],True,Increased
2465,2024,4,2410,1.2,Kajaria,Ashok,Ashok Kajaria,1947-08-01,76.0,Male,India,India,Delhi,Manufacturing,['Manufacturing'],True,Increased
2466,2024,4,2410,1.2,Kanjanapas,Keeree,Keeree Kanjanapas,1950-10-18,73.0,Male,Thailand,Thailand,Bangkok,Automotive,['Automotive'],True,Decreased
2467,2024,4,2410,1.2,Kanokov,Arsen,Arsen Kanokov,1957-02-22,67.0,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],True,Increased
2468,2024,4,2410,1.2,Karim,Bahari,Bahari Karim,1962-01-01,62.0,Male,Indonesia,Singapore,Singapore,Manufacturing,['Manufacturing'],False,Increased
2469,2024,4,2410,1.2,Karim,Burhan,Burhan Karim,1960-01-01,64.0,Male,Indonesia,Singapore,Singapore,Manufacturing,['Manufacturing'],False,Increased
2470,2024,4,2410,1.2,Ke,Guihua,Ke Guihua,1965-10-13,58.0,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],True,Remained Even
2471,2024,4,2410,1.2,Klagsbrun,Harry,Harry Klagsbrun,1954-07-22,69.0,Male,Sweden,Sweden,Stockholm,Finance & Investments,['Finance & Investments'],True,Returned to List
2472,2024,4,2410,1.2,Klenk,Martin,Martin Klenk,1987-02-07,37.0,Male,Germany,Germany,Munich,Technology,['Technology'],True,Increased
2473,2024,4,2410,1.2,Koo,Bon-neung,Koo Bon-neung,1949-03-26,75.0,Male,South Korea,South Korea,Seoul,Manufacturing,['Manufacturing'],False,Increased
2474,2024,4,2410,1.2,Krupchak,Vladimir,Vladimir Krupchak,1958-01-29,66.0,Male,Cyprus,Cyprus,Limassol,Manufacturing,['Manufacturing'],True,Increased
2475,2024,4,2410,1.2,Kwok,Raymond,Raymond Kwok,1953-04-10,70.0,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],False,Decreased
2476,2024,4,2410,1.2,Laliberté,Guy,Guy Laliberté,1960-01-01,64.0,Male,Canada,Canada,Montreal,Media & Entertainment,['Media & Entertainment'],True,Remained Even
2477,2024,4,2410,1.2,Langer,Robert,Robert Langer,1948-08-29,75.0,Male,United States,United States,Boston,Healthcare,['Healthcare'],True,Decreased
2478,2024,4,2410,1.2,Le Roux,Michiel,Michiel Le Roux,1949-05-20,74.0,Male,South Africa,South Africa,Stellenbosch,Finance & Investments,['Finance & Investments'],True,Increased
2479,2024,4,2410,1.2,Lerner,Nancy,Nancy Lerner,1960-05-11,63.0,Female,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],False,Increased
2480,2024,4,2410,1.2,Lerner,Norma,Norma Lerner,1936-03-28,88.0,Female,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],False,Increased
2481,2024,4,2410,1.2,Lerner,Randolph,Randolph Lerner,1962-02-21,62.0,Male,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],False,Increased
2482,2024,4,2410,1.2,Li,Guoqiang,Li Guoqiang,1964-01-01,60.0,Male,China,China,Beijing,Automotive,['Automotive'],True,Decreased
2483,2024,4,2410,1.2,Liang,Qin,Liang Qin & family,1971-10-26,52.0,Female,China,China,Yangzhou,Technology,['Technology'],True,Decreased
2484,2024,4,2410,1.2,Liang,Zhaoxian,Liang Zhaoxian,1965-01-01,59.0,Male,China,China,Foshan,Manufacturing,['Manufacturing'],False,Decreased
2485,2024,4,2410,1.2,Liu,Weiping,Liu Weiping,1978-10-01,45.0,Male,China,China,Luohe,Food & Beverage,['Food & Beverage'],True,Increased
2486,2024,4,2410,1.2,Louboutin,Christian,Christian Louboutin,1963-01-07,61.0,Male,France,France,Paris,Fashion & Retail,['Fashion & Retail'],True,Increased
2487,2024,4,2410,1.2,Lu,Yiwen,Lu Yiwen,1987-01-01,37.0,Female,China,China,Shenzhen,Fashion & Retail,['Fashion & Retail'],True,Decreased
2488,2024,4,2410,1.2,Maggi,Lucia,Lucia Maggi & family,1932-07-20,91.0,Female,Brazil,Brazil,Rondonopolis,Diversified,['Diversified'],True,Decreased
2489,2024,4,2410,1.2,Mamut,Alexander,Alexander Mamut & family,1960-01-29,64.0,Male,Russia,Israel,Tel Aviv,Finance & Investments,['Finance & Investments'],True,Decreased
2490,2024,4,2410,1.2,Mansour,Yasseen,Yasseen Mansour,1961-08-08,62.0,Male,Egypt,Egypt,Cairo,Diversified,['Diversified'],True,Decreased
2491,2024,4,2410,1.2,Martin,Yves-Loic,Yves-Loic Martin,1966-01-01,58.0,Male,France,France,Nantes,Healthcare,['Healthcare'],True,Decreased
2492,2024,4,2410,1.2,Mhaiskar,Virendra,Virendra Mhaiskar,1971-10-08,52.0,Male,India,India,Mumbai,Construction & Engineering,['Construction & Engineering'],False,Returned to List
2493,2024,4,2410,1.2,Minovalov,Kirill,Kirill Minovalov,1971-04-22,52.0,Male,Russia,Russia,Moscow,Diversified,['Diversified'],True,Increased
2494,2024,4,2410,1.2,Nakatani,Tadako,Tadako Nakatani,1962-01-01,65.68807678110004,Female,Japan,Japan,Kobe,Healthcare,['Healthcare'],False,Decreased
2495,2024,4,2410,1.2,Nguyen,Dang Quang,Nguyen Dang Quang,1963-08-23,60.0,Male,Vietnam,Vietnam,Ho Chi Minh City,Food & Beverage,['Food & Beverage'],True,Decreased
2496,2024,4,2410,1.2,Nominacher,Bastian,Bastian Nominacher,1984-11-15,39.0,Male,Germany,Germany,Munich,Technology,['Technology'],True,Increased
2497,2024,4,2410,1.2,Novinsky,Vadim,Vadim Novinsky,1963-06-03,60.0,Male,Ukraine,Ukraine,Kiev,Metals & Mining,['Metals & Mining'],True,Decreased
2498,2024,4,2410,1.2,Oberwelland,Axel,Axel Oberwelland & family,1967-01-01,57.0,Male,Germany,Germany,Berlin,Food & Beverage,['Food & Beverage'],False,Remained Even
2499,2024,4,2410,1.2,Pan,Shiyi,Pan Shiyi,1963-01-01,61.0,Male,China,China,Beijing,Real Estate,['Real Estate'],True,Decreased
2500,2024,4,2410,1.2,Pandit,Shashishekar,Shashishekar Pandit,1950-03-29,74.0,Male,India,India,Pune,Technology,['Technology'],True,Increased
2501,2024,4,2410,1.2,Park,Hyeon-joo,Park Hyeon-joo,1958-10-17,65.0,Male,South Korea,South Korea,Seoul,Finance & Investments,['Finance & Investments'],True,Returned to List
